Operation, Opt_ID, Threads, Queue Depth, Device Queue Depth, KIOPS , Bandwidth(MiBs), cpu_core_index, usr, nice, sys, iowait, irq, soft, steal, guest, gnice, cpu_usages
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,15,0.01,0.0,13.74,0.0,1.71,0.0,0.0,0.0,0.0,15.46
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,16,0.19,0.0,26.08,0.0,7.06,0.0,0.0,0.0,0.0,33.33
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,17,0.02,0.0,9.17,0.0,2.5,0.0,0.0,0.0,0.0,11.69
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,18,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,19,0.01,0.0,6.72,0.0,1.82,0.0,0.0,0.02,0.0,8.569999999999999
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,20,0.02,0.0,0.33,0.0,0.09,0.01,0.0,0.0,0.0,0.45000000000000007
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,21,0.02,0.0,0.91,0.0,0.26,0.01,0.0,0.0,0.0,1.2
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,22,0.01,0.0,0.14,0.0,0.05,0.01,0.0,0.02,0.0,0.23
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,23,0.01,0.0,0.13,0.0,0.1,0.0,0.0,0.01,0.0,0.25
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,24,0.01,0.0,1.45,0.0,0.44,0.0,0.0,0.0,0.0,1.9
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,25,0.01,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.28
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,26,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,27,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,28,0.02,0.0,2.2,0.0,0.6,0.0,0.0,0.03,0.0,2.85
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,29,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.04,0.0,0.08
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,30,0.04,0.0,1.51,0.0,0.41,0.0,0.0,0.04,0.0,2.0
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,31,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.05
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,32,0.01,0.0,16.49,0.0,2.47,0.01,0.0,0.0,0.0,18.98
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,33,0.01,0.0,16.8,0.0,2.51,0.01,0.0,0.0,0.0,19.330000000000002
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,34,0.01,0.0,11.84,0.0,1.34,0.0,0.0,0.0,0.0,13.19
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,35,0.01,0.0,12.61,0.0,1.63,0.01,0.0,0.0,0.0,14.26
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,36,0.01,0.0,14.49,0.0,1.77,0.01,0.0,0.0,0.0,16.28
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,37,0.01,0.0,14.0,0.0,1.71,0.01,0.0,0.0,0.0,15.729999999999999
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,38,0.02,0.0,14.25,0.0,1.75,0.0,0.0,0.0,0.0,16.02
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,39,0.01,0.0,15.21,0.0,1.89,0.01,0.0,0.0,0.0,17.12
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,40,0.01,0.0,14.38,0.0,1.77,0.01,0.0,0.0,0.0,16.17
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,41,0.01,0.0,13.06,0.0,1.59,0.01,0.0,0.0,0.0,14.67
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,42,0.01,0.0,13.64,0.0,1.68,0.0,0.0,0.0,0.0,15.33
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,43,0.01,0.0,14.4,0.0,1.75,0.0,0.0,0.0,0.0,16.16
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,44,0.01,0.0,13.61,0.0,1.69,0.01,0.0,0.0,0.0,15.319999999999999
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,45,0.0,0.0,14.14,0.0,1.74,0.01,0.0,0.0,0.0,15.89
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,46,0.01,0.0,13.96,0.0,1.73,0.0,0.0,0.0,0.0,15.700000000000001
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,47,0.01,0.0,15.23,0.0,1.88,0.01,0.0,0.0,0.0,17.130000000000003
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,48,0.01,0.0,3.1,0.0,0.84,0.0,0.0,0.0,0.0,3.9499999999999997
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,49,0.02,0.0,16.8,0.0,4.55,0.0,0.0,0.0,0.0,21.37
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,50,0.01,0.0,1.93,0.0,0.52,0.0,0.0,0.01,0.0,2.4699999999999998
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,52,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.06
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,53,0.02,0.0,0.08,0.0,0.01,0.0,0.0,0.02,0.0,0.13
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,54,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,55,0.02,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.25
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,56,0.03,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.07
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,57,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.16999999999999998
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,58,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,59,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,60,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.05,0.0,0.09
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,61,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.2
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,62,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq32t2,2,32,64,174.78383,699.1,63,0.02,0.0,6.66,0.0,1.82,0.0,0.0,0.0,0.0,8.5
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,0,5.47,0.0,92.36,0.0,0.28,0.04,0.0,0.0,0.0,98.15
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,1,5.4,0.0,92.42,0.0,0.25,0.03,0.0,0.0,0.0,98.10000000000001
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,2,5.44,0.0,92.49,0.0,0.25,0.02,0.0,0.0,0.0,98.19999999999999
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,3,5.68,0.0,92.36,0.0,0.27,0.02,0.0,0.0,0.0,98.32999999999998
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,4,0.01,0.0,30.24,0.0,2.89,1.29,0.0,0.0,0.0,34.43
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,5,0.01,0.0,30.33,0.0,2.87,0.31,0.0,0.0,0.0,33.52
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,6,0.01,0.0,30.42,0.0,2.89,0.11,0.0,0.0,0.0,33.43
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,7,0.01,0.0,30.1,0.0,2.86,0.06,0.0,0.0,0.0,33.03000000000001
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,8,0.01,0.0,30.7,0.0,2.92,0.22,0.0,0.0,0.0,33.85
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,9,0.0,0.0,29.82,0.0,2.8,0.06,0.0,0.0,0.0,32.68
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,10,0.0,0.0,30.53,0.0,2.88,0.03,0.0,0.0,0.0,33.440000000000005
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,11,0.01,0.0,30.81,0.0,2.94,0.03,0.0,0.0,0.0,33.79
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,12,0.0,0.0,30.42,0.0,2.91,0.03,0.0,0.0,0.0,33.36
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,13,0.01,0.0,30.78,0.0,2.95,0.02,0.0,0.0,0.0,33.760000000000005
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,14,0.01,0.0,30.22,0.0,2.86,0.02,0.0,0.0,0.0,33.11000000000001
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,15,0.01,0.0,30.65,0.0,2.92,0.01,0.0,0.0,0.0,33.589999999999996
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,16,0.02,0.0,1.83,0.0,0.72,0.01,0.0,37.27,0.0,39.85
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,17,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,18,0.19,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.43
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,19,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,20,0.02,0.0,2.66,0.0,0.8,0.01,0.0,0.0,0.0,3.49
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,21,0.02,0.0,0.0,0.0,0.19,0.0,0.0,40.84,0.0,41.050000000000004
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,22,0.02,0.0,2.9,0.0,0.86,0.01,0.0,0.01,0.0,3.7999999999999994
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,23,0.02,0.0,1.64,0.0,0.47,0.0,0.0,0.02,0.0,2.15
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,24,0.02,0.0,1.57,0.0,0.49,0.02,0.0,0.02,0.0,2.12
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,25,0.02,0.0,1.0,0.0,0.32,0.01,0.0,0.02,0.0,1.37
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,26,0.03,0.0,1.35,0.0,0.45,0.02,0.0,0.04,0.0,1.8900000000000001
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,27,0.03,0.0,4.03,0.0,1.22,0.0,0.0,0.0,0.0,5.28
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,28,0.02,0.0,0.2,0.0,0.06,0.0,0.0,0.0,0.0,0.28
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,29,0.03,0.0,0.73,0.0,0.22,0.0,0.0,0.0,0.0,0.98
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,30,0.02,0.0,5.28,0.0,1.6,0.0,0.0,0.0,0.0,6.9
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,31,0.01,0.0,0.1,0.0,0.12,0.01,0.0,0.01,0.0,0.25
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,32,0.01,0.0,27.51,0.0,3.11,0.01,0.0,0.0,0.0,30.640000000000004
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,33,0.01,0.0,26.56,0.0,2.98,0.01,0.0,0.0,0.0,29.560000000000002
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,34,0.01,0.0,27.91,0.0,3.16,0.01,0.0,0.0,0.0,31.090000000000003
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,35,0.0,0.0,30.09,0.0,3.49,0.01,0.0,0.0,0.0,33.589999999999996
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,36,0.01,0.0,30.24,0.0,2.89,0.01,0.0,0.0,0.0,33.15
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,37,0.0,0.0,30.1,0.0,2.85,0.01,0.0,0.0,0.0,32.96
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,38,0.01,0.0,29.94,0.0,2.83,0.01,0.0,0.0,0.0,32.79
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,39,0.01,0.0,30.34,0.0,2.89,0.02,0.0,0.0,0.0,33.260000000000005
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,40,0.0,0.0,30.74,0.0,2.94,0.01,0.0,0.0,0.0,33.69
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,41,0.01,0.0,30.78,0.0,2.91,0.01,0.0,0.0,0.0,33.71
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,42,0.01,0.0,30.33,0.0,2.84,0.02,0.0,0.0,0.0,33.2
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,43,0.01,0.0,30.67,0.0,2.9,0.01,0.0,0.0,0.0,33.59
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,44,0.01,0.0,30.23,0.0,2.87,0.02,0.0,0.0,0.0,33.13
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,45,0.0,0.0,30.26,0.0,2.85,0.01,0.0,0.0,0.0,33.12
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,46,0.01,0.0,30.5,0.0,2.9,0.01,0.0,0.0,0.0,33.42
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,47,0.01,0.0,30.47,0.0,2.89,0.01,0.0,0.0,0.0,33.379999999999995
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,48,0.02,0.0,7.69,0.0,2.29,0.0,0.0,0.0,0.0,10.0
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,49,0.01,0.0,3.13,0.0,0.94,0.0,0.0,0.0,0.0,4.08
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,50,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.05
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,51,0.02,0.0,0.01,0.0,0.32,0.0,0.0,0.0,0.0,0.35
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,52,0.03,0.0,2.25,0.0,0.67,0.0,0.0,0.21,0.0,3.1599999999999997
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,54,0.01,0.0,2.01,0.0,0.6,0.01,0.0,0.03,0.0,2.6599999999999993
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,55,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,56,0.03,0.0,0.87,0.0,0.27,0.01,0.0,0.02,0.0,1.2
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,57,0.02,0.0,1.42,0.0,0.45,0.01,0.0,0.04,0.0,1.94
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,58,0.02,0.0,2.57,0.0,0.79,0.0,0.0,0.04,0.0,3.42
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,59,0.02,0.0,10.26,0.0,3.11,0.0,0.0,0.0,0.0,13.389999999999999
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,60,0.03,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.1
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,61,0.02,0.0,21.27,0.0,6.62,0.0,0.0,0.0,0.0,27.91
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,62,0.02,0.0,0.37,0.0,0.16,0.0,0.0,0.0,0.0,0.55
Random 4KB Write,randomwriteq32t4,4,32,128,227.50713000000002,910.0,63,0.01,0.0,1.69,0.0,0.53,0.01,0.0,0.0,0.0,2.2399999999999998
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,0,2.88,0.0,96.35,0.0,0.21,0.01,0.0,0.0,0.0,99.44999999999999
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,1,2.84,0.0,96.45,0.0,0.17,0.01,0.0,0.0,0.0,99.47000000000001
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,2,2.95,0.0,96.33,0.0,0.18,0.0,0.0,0.0,0.0,99.46000000000001
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,3,3.97,0.0,95.25,0.0,0.22,0.0,0.0,0.01,0.0,99.45
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,4,2.97,0.0,96.29,0.0,0.19,0.01,0.0,0.0,0.0,99.46000000000001
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,5,2.76,0.0,96.52,0.0,0.17,0.01,0.0,0.0,0.0,99.46000000000001
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,6,2.93,0.0,96.31,0.0,0.22,0.0,0.0,0.0,0.0,99.46000000000001
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,7,2.87,0.0,96.4,0.0,0.18,0.01,0.0,0.0,0.0,99.46000000000002
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,8,0.01,0.0,60.81,0.0,3.2,0.56,0.0,0.0,0.0,64.58
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,9,0.01,0.0,59.01,0.0,3.1,0.32,0.0,0.0,0.0,62.44
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,10,0.01,0.0,58.73,0.0,3.1,0.18,0.0,0.0,0.0,62.019999999999996
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,11,0.01,0.0,59.26,0.0,3.16,0.1,0.0,0.0,0.0,62.529999999999994
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,12,0.01,0.0,61.8,0.0,3.34,0.24,0.0,0.0,0.0,65.38999999999999
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,13,0.01,0.0,59.72,0.0,3.2,0.14,0.0,0.0,0.0,63.07
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,14,0.01,0.0,59.34,0.0,3.15,0.08,0.0,0.0,0.0,62.58
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,15,0.01,0.0,59.33,0.0,3.19,0.04,0.0,0.0,0.0,62.56999999999999
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,16,0.0,0.0,1.93,0.0,0.38,0.08,0.0,0.01,0.0,2.4
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,17,0.18,0.0,3.92,0.0,0.69,0.0,0.0,0.02,0.0,4.809999999999999
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,18,0.02,0.0,5.42,0.0,0.99,0.01,0.0,0.0,0.0,6.4399999999999995
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,19,0.02,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.35000000000000003
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,20,0.01,0.0,2.39,0.0,0.43,0.02,0.0,0.01,0.0,2.86
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,21,0.03,0.0,0.38,0.0,0.08,0.01,0.0,0.01,0.0,0.51
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,22,0.01,0.0,1.12,0.0,0.2,0.0,0.0,0.01,0.0,1.34
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,23,0.03,0.0,3.69,0.0,0.66,0.01,0.0,0.01,0.0,4.3999999999999995
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,24,0.01,0.0,10.65,0.0,1.82,0.0,0.0,0.0,0.0,12.48
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,25,0.02,0.0,2.41,0.0,0.41,0.0,0.0,0.0,0.0,2.8400000000000003
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,27,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,28,0.02,0.0,20.87,0.0,3.52,0.01,0.0,0.0,0.0,24.42
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,29,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,30,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.05
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,31,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.07
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,32,0.01,0.0,60.34,0.0,4.83,0.01,0.0,0.0,0.0,65.19000000000001
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,33,0.01,0.0,55.38,0.0,3.22,0.02,0.0,0.0,0.0,58.63
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,34,0.01,0.0,56.8,0.0,3.31,0.02,0.0,0.0,0.0,60.14
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,35,0.01,0.0,56.93,0.0,3.35,0.02,0.0,0.0,0.0,60.31
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,36,0.01,0.0,56.84,0.0,3.35,0.01,0.0,0.0,0.0,60.21
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,37,0.01,0.0,56.36,0.0,3.29,0.01,0.0,0.0,0.0,59.669999999999995
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,38,0.01,0.0,56.73,0.0,3.32,0.02,0.0,0.0,0.0,60.08
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,39,0.01,0.0,57.62,0.0,3.4,0.01,0.0,0.0,0.0,61.03999999999999
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,40,0.0,0.0,58.21,0.0,3.1,0.02,0.0,0.0,0.0,61.330000000000005
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,41,0.01,0.0,58.5,0.0,3.07,0.01,0.0,0.0,0.0,61.589999999999996
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,42,0.01,0.0,58.48,0.0,3.07,0.01,0.0,0.0,0.0,61.56999999999999
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,43,0.01,0.0,58.81,0.0,3.1,0.01,0.0,0.0,0.0,61.93
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,44,0.01,0.0,59.59,0.0,3.22,0.01,0.0,0.0,0.0,62.83
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,45,0.01,0.0,58.54,0.0,3.12,0.02,0.0,0.0,0.0,61.69
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,46,0.01,0.0,57.99,0.0,3.08,0.02,0.0,0.0,0.0,61.1
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,47,0.01,0.0,58.67,0.0,3.12,0.01,0.0,0.0,0.0,61.809999999999995
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,48,0.02,0.0,1.52,0.0,0.27,0.01,0.0,0.0,0.0,1.82
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,49,0.01,0.0,0.98,0.0,0.17,0.0,0.0,0.0,0.0,1.16
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,50,0.02,0.0,1.2,0.0,0.21,0.0,0.0,0.0,0.0,1.43
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,51,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,52,0.01,0.0,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.13999999999999999
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,53,0.02,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.060000000000000005
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,54,0.01,0.0,9.26,0.0,1.55,0.0,0.0,0.0,0.0,10.82
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,55,0.01,0.0,3.5,0.0,0.61,0.02,0.0,0.19,0.0,4.33
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,57,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,58,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,59,0.03,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.060000000000000005
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,60,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.07,0.0,0.11000000000000001
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,61,0.02,0.0,5.98,0.0,1.02,0.0,0.0,0.03,0.0,7.05
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,62,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.07
Random 4KB Write,randomwriteq32t8,8,32,256,206.38222,825.5,63,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.03
